base_date,market,period,direction,rank,ticker,name,start_date,start_close,end_close,stock_ret,market_ret,excess_ret,market_cap,trading_value
2026-09-16,KOSPI,1d,up,1,195870,해성디에스,2026-09-16,48200.0,57400.0,19.08713692946058,1.3687406258393375,17.718396303621244,975800000000.0,31802400100.0
2026-09-16,KOSPI,1d,up,2,024900,디와이덕양,2026-09-16,1679.0,1990.0,18.522930315664077,1.3687406258393375,17.15418968982474,64804310200.0,5278102309.0
2026-09-16,KOSPI,1d,up,3,229640,LS에코에너지,2026-09-16,49850.0,56600.0,13.54062186559679,1.3687406258393375,12.171881239757454,1733368151400.0,60601929350.0
2026-09-16,KOSPI,1d,up,4,092220,KEC,2026-09-16,2750.0,3005.0,9.272727272727277,1.3687406258393375,7.903986646887939,120658647140.0,6767463735.0
2026-09-16,KOSPI,1d,up,5,071950,코아스,2026-09-16,1789.0,1950.0,8.999441028507537,1.3687406258393375,7.630700402668199,28195430250.0,139858309.0
2026-09-16,KOSPI,1d,up,6,000150,두산,2026-09-16,1289000.0,1387000.0,7.60279286268426,1.3687406258393375,6.2340522368449225,22460849145000.0,115714259500.0
2026-09-16,KOSPI,1d,up,7,000990,DB하이텍,2026-09-16,116700.0,125000.0,7.112253641816624,1.3687406258393375,5.743513015977286,5438073500000.0,114884333650.0
2026-09-16,KOSPI,1d,up,8,005690,파미셀,2026-09-16,10860.0,11630.0,7.090239410681409,1.3687406258393375,5.721498784842072,697846682820.0,13217895980.0
2026-09-16,KOSPI,1d,up,9,033250,체시스,2026-09-16,4200.0,4495.0,7.023809523809521,1.3687406258393375,5.6550688979701835,28768000000.0,222478925.0
2026-09-16,KOSPI,1d,up,10,044820,코스맥스비티아이,2026-09-16,23950.0,25500.0,6.471816283924836,1.3687406258393375,5.103075658085499,244899985500.0,1973538975.0
2026-09-16,KOSPI,1d,up,11,452260,한화갤러리아,2026-09-16,2455.0,2610.0,6.313645621181263,1.3687406258393375,4.9449049953419255,505973582100.0,5878066093.0
2026-09-16,KOSPI,1d,up,12,001080,만호제강,2026-09-16,3630.0,3845.0,5.9228650137741035,1.3687406258393375,4.554124387934766,135017021200.0,406282415.0
2026-09-16,KOSPI,1d,up,13,021240,코웨이,2026-09-16,101500.0,107400.0,5.8128078817734075,1.3687406258393375,4.44406725593407,7600421552400.0,25968287750.0
2026-09-16,KOSPI,1d,up,14,003160,디아이,2026-09-16,29700.0,31400.0,5.723905723905731,1.3687406258393375,4.355165098066394,888620000000.0,10949344325.0
2026-09-16,KOSPI,1d,up,15,014680,한솔케미칼,2026-09-16,203000.0,214500.0,5.665024630541882,1.3687406258393375,4.296284004702544,2315320722000.0,14799265750.0
2026-09-16,KOSPI,1d,up,16,009470,삼화전기,2026-09-16,24550.0,25900.0,5.498981670061109,1.3687406258393375,4.130241044221772,171297938000.0,2951338025.0
2026-09-16,KOSPI,1d,up,17,006200,한국전자홀딩스,2026-09-16,1858.0,1956.0,5.274488697524227,1.3687406258393375,3.905748071684889,18309386412.0,339600034.0
2026-09-16,KOSPI,1d,up,18,003200,일신방직,2026-09-16,11400.0,12000.0,5.263157894736836,1.3687406258393375,3.8944172688974987,275520000000.0,6044347850.0
2026-09-16,KOSPI,1d,up,19,028100,동아지질,2026-09-16,18690.0,19660.0,5.189941144997334,1.3687406258393375,3.8212005191579967,220626820220.0,18244311585.0
2026-09-16,KOSPI,1d,up,20,353200,대덕전자,2026-09-16,96700.0,101700.0,5.170630816959676,1.3687406258393375,3.8018901911203384,5025701272500.0,56729292700.0
2026-09-16,KOSPI,1d,down,1,001770,SHD,2026-09-16,9800.0,7140.0,-27.142857142857146,1.3687406258393375,-28.511597768696483,8674228920.0,5463226245.0
2026-09-16,KOSPI,1d,down,2,377300,카카오페이,2026-09-16,45750.0,40500.0,-11.475409836065575,1.3687406258393375,-12.844150461904913,5479675191000.0,35707732750.0
2026-09-16,KOSPI,1d,down,3,002070,비비안,2026-09-16,5430.0,4885.0,-10.036832412523022,1.3687406258393375,-11.405573038362359,23456793000.0,2258896225.0
2026-09-16,KOSPI,1d,down,4,006490,프리티,2026-09-16,2250.0,2030.0,-9.777777777777775,1.3687406258393375,-11.146518403617112,36025055990.0,322757366.0
2026-09-16,KOSPI,1d,down,5,010580,에스엠벡셀,2026-09-16,2790.0,2560.0,-8.24372759856631,1.3687406258393375,-9.612468224405646,284804505600.0,2371709500.0
2026-09-16,KOSPI,1d,down,6,317400,자이에스앤디,2026-09-16,11140.0,10240.0,-8.078994614003587,1.3687406258393375,-9.447735239842924,397133004800.0,8998643890.0
2026-09-16,KOSPI,1d,down,7,019170,신풍제약,2026-09-16,9970.0,9200.0,-7.723169508525574,1.3687406258393375,-9.091910134364912,482250402400.0,4396909455.0
2026-09-16,KOSPI,1d,down,8,027740,마니커,2026-09-16,1519.0,1408.0,-7.307439104674129,1.3687406258393375,-8.676179730513468,44711904512.0,135949751.0
2026-09-16,KOSPI,1d,down,9,006840,AK홀딩스,2026-09-16,7480.0,6960.0,-6.951871657754005,1.3687406258393375,-8.320612283593341,92203024560.0,179915450.0
2026-09-16,KOSPI,1d,down,10,000670,영풍,2026-09-16,50500.0,47050.0,-6.831683168316827,1.3687406258393375,-8.200423794156166,866222635150.0,7394892975.0
2026-09-16,KOSPI,1d,down,11,030000,제일기획,2026-09-16,18790.0,17550.0,-6.599254922831288,1.3687406258393375,-7.9679955486706255,2018973498750.0,21891508185.0
2026-09-16,KOSPI,1d,down,12,052690,한전기술,2026-09-16,143800.0,135400.0,-5.841446453407507,1.3687406258393375,-7.210187079246844,5174988000000.0,98970343000.0
2026-09-16,KOSPI,1d,down,13,009190,대양금속,2026-09-16,1135.0,1070.0,-5.726872246696035,1.3687406258393375,-7.095612872535373,47065314250.0,373093321.0
2026-09-16,KOSPI,1d,down,14,0220W0,한화머시너리앤서비스홀딩스,2026-09-16,7070.0,6690.0,-5.374823196605371,1.3687406258393375,-6.743563822444709,565408929150.0,11511391720.0
2026-09-16,KOSPI,1d,down,15,000950,전방,2026-09-16,32500.0,30900.0,-4.923076923076919,1.3687406258393375,-6.291817548916256,51912000000.0,17500250.0
2026-09-16,KOSPI,1d,down,16,012630,HDC,2026-09-16,27950.0,26600.0,-4.830053667262968,1.3687406258393375,-6.1987942931023055,1589129778600.0,2730579725.0
2026-09-16,KOSPI,1d,down,17,090460,비에이치,2026-09-16,19660.0,18730.0,-4.730417090539163,1.3687406258393375,-6.0991577163785005,631417106740.0,14480138300.0
2026-09-16,KOSPI,1d,down,18,280360,롯데웰푸드,2026-09-16,136400.0,130300.0,-4.472140762463339,1.3687406258393375,-5.840881388302677,1199355992200.0,4014032850.0
2026-09-16,KOSPI,1d,down,19,361610,SK아이이테크놀로지,2026-09-16,16550.0,15820.0,-4.410876132930519,1.3687406258393375,-5.779616758769857,1293871922000.0,4589098645.0
2026-09-16,KOSPI,1d,down,20,267250,HD현대,2026-09-16,225000.0,215500.0,-4.222222222222227,1.3687406258393375,-5.590962848061564,17023009817500.0,31717019500.0
2026-09-16,KOSPI,1w,up,1,006490,프리티,2026-09-09,1416.0,2030.0,43.36158192090396,-3.40138499853333,46.76296691943729,36025055990.0,7420359629.0
2026-09-16,KOSPI,1w,up,2,011090,에넥스,2026-09-09,1324.0,1825.0,37.83987915407856,-3.40138499853333,41.24126415261189,21639123550.0,4535929288.0
2026-09-16,KOSPI,1w,up,3,020120,키다리스튜디오,2026-09-09,6600.0,8980.0,36.06060606060606,-3.40138499853333,39.46199105913939,332832618680.0,33047678865.0
2026-09-16,KOSPI,1w,up,4,015590,DKME,2026-09-09,1644.0,2135.0,29.866180048661796,-3.40138499853333,33.26756504719513,114001117580.0,2171843067.0
2026-09-16,KOSPI,1w,up,5,001820,삼화콘덴서,2026-09-09,111700.0,143900.0,28.82721575649061,-3.40138499853333,32.22860075502394,1495840500000.0,1192457781750.0
2026-09-16,KOSPI,1w,up,6,017900,광전자,2026-09-09,8180.0,10460.0,27.872860635696828,-3.40138499853333,31.27424563423016,606091760980.0,897388081115.0
