base_date,market,period,direction,rank,ticker,name,start_date,start_close,end_close,stock_ret,market_ret,excess_ret,market_cap,trading_value
2026-09-17,KOSPI,1d,up,1,051630,진양화학,2026-09-17,1366.0,1775.0,29.94143484626648,-0.038106749509159155,29.979541595775636,37630000000.0,7566261513.0
2026-09-17,KOSPI,1d,up,2,002360,SH에너지화학,2026-09-17,1518.0,1950.0,28.458498023715407,-0.038106749509159155,28.496604773224565,21671077350.0,354390605.0
2026-09-17,KOSPI,1d,up,3,480370,씨케이솔루션,2026-09-17,1690.0,2080.0,23.076923076923084,-0.038106749509159155,23.11502982643224,67561328640.0,5088418211.0
2026-09-17,KOSPI,1d,up,4,272210,한화시스템,2026-09-17,68800.0,77500.0,12.64534883720929,-0.038106749509159155,12.68345558671845,14641252647500.0,104490848950.0
2026-09-17,KOSPI,1d,up,5,003780,진양산업,2026-09-17,4035.0,4525.0,12.143742255266421,-0.038106749509159155,12.18184900477558,58825000000.0,5019045956.0
2026-09-17,KOSPI,1d,up,6,010640,진양폴리,2026-09-17,1967.0,2190.0,11.337061514997448,-0.038106749509159155,11.375168264506607,36573000000.0,2149714364.0
2026-09-17,KOSPI,1d,up,7,372910,한컴라이프케어,2026-09-17,1980.0,2190.0,10.606060606060597,-0.038106749509159155,10.644167355569756,60606949140.0,9193389932.0
2026-09-17,KOSPI,1d,up,8,082740,한화엔진,2026-09-17,48050.0,53000.0,10.301768990634752,-0.038106749509159155,10.339875740143912,4422698526000.0,111751552400.0
2026-09-17,KOSPI,1d,up,9,003010,혜인,2026-09-17,8980.0,9880.0,10.022271714922049,-0.038106749509159155,10.060378464431208,125601940360.0,7316238320.0
2026-09-17,KOSPI,1d,up,10,006490,프리티,2026-09-17,2030.0,2190.0,7.881773399014769,-0.038106749509159155,7.919880148523928,38864469270.0,234409166.0
2026-09-17,KOSPI,1d,up,11,483650,달바글로벌,2026-09-17,160100.0,172700.0,7.870081199250478,-0.038106749509159155,7.908187948759638,2163225520500.0,41254700700.0
2026-09-17,KOSPI,1d,up,12,192650,드림텍,2026-09-17,7110.0,7660.0,7.735583684950775,-0.038106749509159155,7.773690434459935,504693110140.0,40165149325.0
2026-09-17,KOSPI,1d,up,13,329180,HD현대중공업,2026-09-17,440500.0,469500.0,6.583427922814988,-0.038106749509159155,6.621534672324147,49279295137500.0,130499710750.0
2026-09-17,KOSPI,1d,up,14,010140,삼성중공업,2026-09-17,20200.0,21500.0,6.435643564356441,-0.038106749509159155,6.473750313865601,18920000000000.0,97917310350.0
2026-09-17,KOSPI,1d,up,15,267270,HD건설기계,2026-09-17,133600.0,142100.0,6.362275449101795,-0.038106749509159155,6.400382198610954,6749378550600.0,47719102300.0
2026-09-17,KOSPI,1d,up,16,0120G0,삼양바이오팜,2026-09-17,46600.0,49550.0,6.330472103004281,-0.038106749509159155,6.368578852513441,368447358500.0,2573534350.0
2026-09-17,KOSPI,1d,up,17,079550,LIG디펜스앤에어로스페이스,2026-09-17,666000.0,708000.0,6.3063063063063085,-0.038106749509159155,6.344413055815467,15576000000000.0,100962890500.0
2026-09-17,KOSPI,1d,up,18,000520,삼일제약,2026-09-17,7030.0,7470.0,6.258890469416789,-0.038106749509159155,6.296997218925949,162037828170.0,1068129530.0
2026-09-17,KOSPI,1d,up,19,181710,NHN,2026-09-17,53400.0,56600.0,5.992509363295873,-0.038106749509159155,6.030616112805031,1829819419000.0,17622246300.0
2026-09-17,KOSPI,1d,up,20,077970,STX엔진,2026-09-17,22750.0,24100.0,5.934065934065935,-0.038106749509159155,5.972172683575094,967568318300.0,6144522525.0
2026-09-17,KOSPI,1d,down,1,001770,SHD,2026-09-17,7140.0,5250.0,-26.470588235294112,-0.038106749509159155,-26.432481485784955,6378109500.0,2123373650.0
2026-09-17,KOSPI,1d,down,2,044380,주연테크,2026-09-17,517.0,469.0,-9.284332688588004,-0.038106749509159155,-9.246225939078844,6517372204.0,820953167.0
2026-09-17,KOSPI,1d,down,3,005740,크라운해태홀딩스,2026-09-17,5630.0,5170.0,-8.170515097690945,-0.038106749509159155,-8.132408348181785,76760783990.0,1395978240.0
2026-09-17,KOSPI,1d,down,4,011090,에넥스,2026-09-17,1825.0,1683.0,-7.780821917808223,-0.038106749509159155,-7.742715168299064,19955421882.0,550512416.0
2026-09-17,KOSPI,1d,down,5,026890,스틱인베스트먼트,2026-09-17,8280.0,7720.0,-6.763285024154586,-0.038106749509159155,-6.725178274645426,299310861640.0,854936470.0
2026-09-17,KOSPI,1d,down,6,229640,LS에코에너지,2026-09-17,56600.0,53000.0,-6.360424028268552,-0.038106749509159155,-6.322317278759392,1623118587000.0,14066999700.0
2026-09-17,KOSPI,1d,down,7,071950,코아스,2026-09-17,1950.0,1831.0,-6.1025641025641,-0.038106749509159155,-6.064457353054941,26474786045.0,115566541.0
2026-09-17,KOSPI,1d,down,8,011300,우성머티리얼스,2026-09-17,2450.0,2310.0,-5.714285714285716,-0.038106749509159155,-5.6761789647765575,39821870550.0,386143140.0
2026-09-17,KOSPI,1d,down,9,195870,해성디에스,2026-09-17,57400.0,54400.0,-5.226480836236935,-0.038106749509159155,-5.188374086727777,924800000000.0,7316351250.0
2026-09-17,KOSPI,1d,down,10,092220,KEC,2026-09-17,3005.0,2855.0,-4.991680532445919,-0.038106749509159155,-4.953573782936759,114635752940.0,1459662962.0
2026-09-17,KOSPI,1d,down,11,002390,한독,2026-09-17,8890.0,8450.0,-4.949381327334079,-0.038106749509159155,-4.911274577824919,116301853850.0,173624930.0
2026-09-17,KOSPI,1d,down,12,006650,대한유화,2026-09-17,100900.0,96300.0,-4.558969276511393,-0.038106749509159155,-4.520862527002233,625950000000.0,4393800250.0
2026-09-17,KOSPI,1d,down,13,024900,디와이덕양,2026-09-17,1990.0,1900.0,-4.522613065326631,-0.038106749509159155,-4.484506315817471,61873462000.0,543215268.0
2026-09-17,KOSPI,1d,down,14,001820,삼화콘덴서,2026-09-17,143900.0,137600.0,-4.378040305767894,-0.038106749509159155,-4.339933556258735,1430352000000.0,89645259550.0
2026-09-17,KOSPI,1d,down,15,175330,JB금융지주,2026-09-17,32950.0,31550.0,-4.248861911987856,-0.038106749509159155,-4.210755162478696,5884763547200.0,12463230025.0
2026-09-17,KOSPI,1d,down,16,001210,금호전기,2026-09-17,11060.0,10610.0,-4.068716094032554,-0.038106749509159155,-4.030609344523395,132195761840.0,15896836505.0
2026-09-17,KOSPI,1d,down,17,285130,SK케미칼,2026-09-17,54100.0,52000.0,-3.8817005545286554,-0.038106749509159155,-3.843593805019496,899535832000.0,2134054050.0
2026-09-17,KOSPI,1d,down,18,006370,대구백화점,2026-09-17,3295.0,3170.0,-3.793626707132014,-0.038106749509159155,-3.755519957622855,34304506870.0,447158360.0
2026-09-17,KOSPI,1d,down,19,009150,삼성전기,2026-09-17,1381000.0,1330000.0,-3.692976104272272,-0.038106749509159155,-3.654869354763113,99342615680000.0,580388064000.0
2026-09-17,KOSPI,1d,down,20,004770,써니전자,2026-09-17,2170.0,2090.0,-3.686635944700456,-0.038106749509159155,-3.648529195191297,74210545420.0,1628826390.0
2026-09-17,KOSPI,1w,up,1,006490,프리티,2026-09-10,1416.0,2190.0,54.661016949152554,-4.768110680635996,59.42912762978855,38864469270.0,7654768795.0
2026-09-17,KOSPI,1w,up,2,011090,에넥스,2026-09-10,1299.0,1683.0,29.561200923787535,-4.768110680635996,34.32931160442353,19955421882.0,4977260414.0
2026-09-17,KOSPI,1w,up,3,480370,씨케이솔루션,2026-09-10,1619.0,2080.0,28.47436689314391,-4.768110680635996,33.24247757377991,67561328640.0,19198689431.0
2026-09-17,KOSPI,1w,up,4,051630,진양화학,2026-09-10,1383.0,1775.0,28.34417932031814,-4.768110680635996,33.11229000095413,37630000000.0,7870643758.0
2026-09-17,KOSPI,1w,up,5,217590,티엠씨,2026-09-10,11040.0,13770.0,24.72826086956521,-4.768110680635996,29.496371550201207,331777478250.0,269858881380.0
2026-09-17,KOSPI,1w,up,6,017900,광전자,2026-09-10,8220.0,10250.0,24.695863746958647,-4.768110680635996,29.463974427594643,593923570750.0,888197643250.0
2026-09-17,KOSPI,1w,up,7,192650,드림텍,2026-09-10,6290.0,7660.0,21.7806041335453,-4.768110680635996,26.548714814181295,504693110140.0,75244667130.0
2026-09-17,KOSPI,1w,up,8,001820,삼화콘덴서,2026-09-10,116300.0,137600.0,18.31470335339638,-4.768110680635996,23.082814034032374,1430352000000.0,1199073750050.0
