base_date,market,period,direction,rank,ticker,name,start_date,start_close,end_close,stock_ret,market_ret,excess_ret,market_cap,trading_value
2026-09-18,KOSPI,1d,up,1,001520,동양,2026-09-18,1041.0,1353.0,29.97118155619596,2.6628307132401385,27.308350842955818,144936109296.0,6638326904.0
2026-09-18,KOSPI,1d,up,2,007610,선도전기,2026-09-18,3805.0,4945.0,29.960578186596585,2.6628307132401385,27.297747473356445,89010000000.0,39657768137.0
2026-09-18,KOSPI,1d,up,3,092780,DYP,2026-09-18,3155.0,4100.0,29.952456418383512,2.6628307132401385,27.289625705143372,53990686000.0,1699244800.0
2026-09-18,KOSPI,1d,up,4,000500,가온전선,2026-09-18,260500.0,327000.0,25.5278310940499,2.6628307132401385,22.86500038080976,9737277489000.0,453920262250.0
2026-09-18,KOSPI,1d,up,5,229640,LS에코에너지,2026-09-18,53000.0,60500.0,14.150943396226424,2.6628307132401385,11.488112682986285,1852805179500.0,55105901100.0
2026-09-18,KOSPI,1d,up,6,014990,인디에프,2026-09-18,3720.0,4175.0,12.231182795698924,2.6628307132401385,9.568352082458786,62719350825.0,3202556702.0
2026-09-18,KOSPI,1d,up,7,001440,대한전선,2026-09-18,28300.0,31450.0,11.130742049469955,2.6628307132401385,8.467911336229816,6163967144200.0,274751211350.0
2026-09-18,KOSPI,1d,up,8,020000,한섬,2026-09-18,15890.0,17560.0,10.509754562618001,2.6628307132401385,7.846923849377863,377136014640.0,11436527630.0
2026-09-18,KOSPI,1d,up,9,078520,에이블씨엔씨,2026-09-18,9950.0,10940.0,9.94974874371859,2.6628307132401385,7.286918030478452,273099880440.0,2787047100.0
2026-09-18,KOSPI,1d,up,10,077500,유니퀘스트,2026-09-18,7600.0,8310.0,9.342105263157885,2.6628307132401385,6.679274549917746,179496847620.0,6584552675.0
2026-09-18,KOSPI,1d,up,11,002870,신풍,2026-09-18,1168.0,1277.0,9.332191780821919,2.6628307132401385,6.6693610675817805,44642259900.0,611246708.0
2026-09-18,KOSPI,1d,up,12,103590,일진전기,2026-09-18,70200.0,76600.0,9.116809116809122,2.6628307132401385,6.453978403568984,3652700874000.0,63499861750.0
2026-09-18,KOSPI,1d,up,13,012200,계양전기,2026-09-18,3610.0,3935.0,9.002770083102485,2.6628307132401385,6.339939369862346,107121832115.0,24187032566.0
2026-09-18,KOSPI,1d,up,14,004710,한솔테크닉스,2026-09-18,9200.0,9990.0,8.58695652173913,2.6628307132401385,5.924125808498992,530666971830.0,11774158035.0
2026-09-18,KOSPI,1d,up,15,005690,파미셀,2026-09-18,11580.0,12530.0,8.203799654576848,2.6628307132401385,5.540968941336709,751850295420.0,134913483295.0
2026-09-18,KOSPI,1d,up,16,092200,디아이씨,2026-09-18,5470.0,5910.0,8.043875685557577,2.6628307132401385,5.381044972317438,229831442790.0,2879780800.0
2026-09-18,KOSPI,1d,up,17,006340,대원전선,2026-09-18,12860.0,13890.0,8.009331259720053,2.6628307132401385,5.3465005464799145,1089176238240.0,171446665475.0
2026-09-18,KOSPI,1d,up,18,020150,롯데에너지머티리얼즈,2026-09-18,39300.0,42300.0,7.6335877862595325,2.6628307132401385,4.970757073019394,2215059084900.0,16923622725.0
2026-09-18,KOSPI,1d,up,19,002420,우양피앤엘,2026-09-18,5590.0,6010.0,7.513416815742402,2.6628307132401385,4.850586102502263,187318982840.0,286003190.0
2026-09-18,KOSPI,1d,up,20,006260,LS,2026-09-18,304000.0,325500.0,7.072368421052633,2.6628307132401385,4.409537707812494,10155600000000.0,58669314750.0
2026-09-18,KOSPI,1d,down,1,006490,프리티,2026-09-18,2190.0,1535.0,-29.908675799086758,2.6628307132401385,-32.5715065123269,27240621155.0,1737071147.0
2026-09-18,KOSPI,1d,down,2,002070,비비안,2026-09-18,4885.0,4255.0,-12.896622313203688,2.6628307132401385,-15.559453026443826,20431659000.0,962992770.0
2026-09-18,KOSPI,1d,down,3,002360,SH에너지화학,2026-09-18,1950.0,1723.0,-11.641025641025637,2.6628307132401385,-14.303856354265776,19148341679.0,210130387.0
2026-09-18,KOSPI,1d,down,4,020120,키다리스튜디오,2026-09-18,9250.0,8420.0,-8.97297297297297,2.6628307132401385,-11.635803686213109,312076909720.0,2941345435.0
2026-09-18,KOSPI,1d,down,5,003580,HLB글로벌,2026-09-18,1650.0,1515.0,-8.18181818181818,2.6628307132401385,-10.844648895058318,76755210075.0,389264585.0
2026-09-18,KOSPI,1d,down,6,051630,진양화학,2026-09-18,1775.0,1635.0,-7.887323943661972,2.6628307132401385,-10.55015465690211,34662000000.0,7084053864.0
2026-09-18,KOSPI,1d,down,7,027740,마니커,2026-09-18,1365.0,1260.0,-7.692307692307687,2.6628307132401385,-10.355138405547827,40012073640.0,387990836.0
2026-09-18,KOSPI,1d,down,8,267250,HD현대,2026-09-18,222500.0,208000.0,-6.516853932584265,2.6628307132401385,-9.179684645824404,16430561680000.0,86044837250.0
2026-09-18,KOSPI,1d,down,9,001020,페이퍼코리아,2026-09-18,2170.0,2030.0,-6.451612903225811,2.6628307132401385,-9.11444361646595,72261223860.0,60123595.0
2026-09-18,KOSPI,1d,down,10,021240,코웨이,2026-09-18,107500.0,101100.0,-5.953488372093019,2.6628307132401385,-8.616319085333156,7154586768600.0,49682262050.0
2026-09-18,KOSPI,1d,down,11,465770,STX그린로지스,2026-09-18,2950.0,2780.0,-5.762711864406778,2.6628307132401385,-8.425542577646915,20067096400.0,1100402498.0
2026-09-18,KOSPI,1d,down,12,0220W0,한화머시너리앤서비스홀딩스,2026-09-18,6660.0,6310.0,-5.255255255255253,2.6628307132401385,-7.918085968495392,533293025850.0,13425629735.0
2026-09-18,KOSPI,1d,down,13,001360,삼성제약,2026-09-18,1382.0,1310.0,-5.209840810419686,2.6628307132401385,-7.872671523659824,123352323490.0,814514749.0
2026-09-18,KOSPI,1d,down,14,089590,제주항공,2026-09-18,4580.0,4345.0,-5.131004366812231,2.6628307132401385,-7.79383508005237,350385079825.0,3303988137.0
2026-09-18,KOSPI,1d,down,15,009290,광동제약,2026-09-18,6440.0,6130.0,-4.813664596273293,2.6628307132401385,-7.476495309513432,305272823040.0,1394988795.0
2026-09-18,KOSPI,1d,down,16,008930,한미사이언스,2026-09-18,50900.0,48500.0,-4.715127701375243,2.6628307132401385,-7.377958414615382,3316990175000.0,28043167950.0
