base_date,market,period,direction,rank,ticker,name,start_date,start_close,end_close,stock_ret,market_ret,excess_ret,market_cap,trading_value
2026-09-23,KOSPI,1d,up,1,002360,SH에너지화학,2026-09-23,2120.0,2610.0,23.11320754716981,0.8978456549029623,22.21536189226685,29005903530.0,3494287925.0
2026-09-23,KOSPI,1d,up,2,044450,KSS해운,2026-09-23,10060.0,11860.0,17.892644135188874,0.8978456549029623,16.994798480285912,267769446500.0,10471908500.0
2026-09-23,KOSPI,1d,up,3,010060,OCI홀딩스,2026-09-23,188000.0,206000.0,9.57446808510638,0.8978456549029623,8.676622430203418,3846067792000.0,88266043950.0
2026-09-23,KOSPI,1d,up,4,281820,케이씨텍,2026-09-23,80600.0,86800.0,7.692307692307687,0.8978456549029623,6.794462037404725,1718523774800.0,25587113350.0
2026-09-23,KOSPI,1d,up,5,077500,유니퀘스트,2026-09-23,8540.0,9190.0,7.611241217798592,0.8978456549029623,6.71339556289563,198504937380.0,7224549385.0
2026-09-23,KOSPI,1d,up,6,229640,LS에코에너지,2026-09-23,59500.0,64000.0,7.563025210084029,0.8978456549029623,6.665179555181067,1959992256000.0,40717518950.0
2026-09-23,KOSPI,1d,up,7,103590,일진전기,2026-09-23,76500.0,81700.0,6.797385620915031,0.8978456549029623,5.899539966012068,3895896363000.0,80921351650.0
2026-09-23,KOSPI,1d,up,8,009830,한화솔루션,2026-09-23,27450.0,29200.0,6.375227686703089,0.8978456549029623,5.4773820318001265,6566862051200.0,113348280850.0
2026-09-23,KOSPI,1d,up,9,353200,대덕전자,2026-09-23,112300.0,119400.0,6.3223508459483435,0.8978456549029623,5.424505191045381,5900380845000.0,184015317200.0
2026-09-23,KOSPI,1d,up,10,361610,SK아이이테크놀로지,2026-09-23,16170.0,17170.0,6.18429189857761,0.8978456549029623,5.286446243674647,1404284507000.0,10394071955.0
2026-09-23,KOSPI,1d,up,11,004770,써니전자,2026-09-23,1893.0,2005.0,5.916534601162171,0.8978456549029623,5.018688946259209,71192413190.0,1699130628.0
2026-09-23,KOSPI,1d,up,12,020120,키다리스튜디오,2026-09-23,7510.0,7950.0,5.858854860186424,0.8978456549029623,4.961009205283462,294656939700.0,2054353735.0
2026-09-23,KOSPI,1d,up,13,096770,SK이노베이션,2026-09-23,141000.0,149200.0,5.81560283687943,0.8978456549029623,4.917757181976468,25222675969600.0,148676435650.0
2026-09-23,KOSPI,1d,up,14,001340,PKC,2026-09-23,4840.0,5120.0,5.785123966942152,0.8978456549029623,4.887278312039189,230543815680.0,1446171873.0
2026-09-23,KOSPI,1d,up,15,092220,KEC,2026-09-23,2995.0,3165.0,5.6761268781302165,0.8978456549029623,4.778281223227254,127083067620.0,4825596332.0
2026-09-23,KOSPI,1d,up,16,003160,디아이,2026-09-23,34800.0,36750.0,5.603448275862077,0.8978456549029623,4.705602620959115,1040025000000.0,28182485225.0
2026-09-23,KOSPI,1d,up,17,007660,이수페타시스,2026-09-23,112900.0,118900.0,5.31443755535872,0.8978456549029623,4.4165919004557574,8728356139100.0,109461510850.0
2026-09-23,KOSPI,1d,up,18,003350,한국화장품제조,2026-09-23,15060.0,15850.0,5.24568393094289,0.8978456549029623,4.347838276039928,359161000000.0,20120648085.0
2026-09-23,KOSPI,1d,up,19,024900,디와이덕양,2026-09-23,2110.0,2220.0,5.213270142180093,0.8978456549029623,4.315424487277131,72294255600.0,1184070323.0
2026-09-23,KOSPI,1d,up,20,011300,우성머티리얼스,2026-09-23,2720.0,2860.0,5.147058823529416,0.8978456549029623,4.249213168626453,49303268300.0,408833442.0
2026-09-23,KOSPI,1d,down,1,012200,계양전기,2026-09-23,3820.0,3235.0,-15.314136125654453,0.8978456549029623,-16.211981780557416,88065851815.0,10065371491.0
2026-09-23,KOSPI,1d,down,2,009190,대양금속,2026-09-23,1131.0,965.0,-14.677276746242264,0.8978456549029623,-15.575122401145226,42446755375.0,3426398720.0
2026-09-23,KOSPI,1d,down,3,004020,현대제철,2026-09-23,35600.0,31950.0,-10.25280898876404,0.8978456549029623,-11.150654643667002,4263592830750.0,41324174700.0
2026-09-23,KOSPI,1d,down,4,001770,SHD,2026-09-23,4700.0,4275.0,-9.042553191489366,0.8978456549029623,-9.940398846392329,5193603450.0,699168905.0
2026-09-23,KOSPI,1d,down,5,002870,신풍,2026-09-23,1228.0,1119.0,-8.87622149837134,0.8978456549029623,-9.774067153274302,39118785300.0,500571436.0
2026-09-23,KOSPI,1d,down,6,000720,현대건설,2026-09-23,131300.0,121100.0,-7.7684691546077715,0.8978456549029623,-8.666314809510734,13485183141500.0,147407345200.0
2026-09-23,KOSPI,1d,down,7,006360,GS건설,2026-09-23,37450.0,34600.0,-7.6101468624833135,0.8978456549029623,-8.507992517386276,2961119554000.0,83078325400.0
2026-09-23,KOSPI,1d,down,8,047040,대우건설,2026-09-23,18800.0,17440.0,-7.234042553191489,0.8978456549029623,-8.131888208094452,7166229206720.0,179609811815.0
2026-09-23,KOSPI,1d,down,9,005090,SGC에너지,2026-09-23,52500.0,48900.0,-6.857142857142861,0.8978456549029623,-7.7549885120458235,704616383700.0,10868206350.0
2026-09-23,KOSPI,1d,down,10,003010,혜인,2026-09-23,9980.0,9340.0,-6.412825651302601,0.8978456549029623,-7.310671306205563,118737056980.0,3285230045.0
2026-09-23,KOSPI,1d,down,11,006650,대한유화,2026-09-23,96800.0,90800.0,-6.198347107438018,0.8978456549029623,-7.09619276234098,590200000000.0,5836637400.0
2026-09-23,KOSPI,1d,down,12,023530,롯데쇼핑,2026-09-23,110700.0,103900.0,-6.1427280939476026,0.8978456549029623,-7.040573748850565,2939201644500.0,10890718550.0
2026-09-23,KOSPI,1d,down,13,003030,세아제강지주,2026-09-23,107500.0,101000.0,-6.04651162790698,0.8978456549029623,-6.944357282809943,418307357000.0,3166188050.0
2026-09-23,KOSPI,1d,down,14,130660,한전산업,2026-09-23,13070.0,12290.0,-5.967865340474365,0.8978456549029623,-6.865710995377327,400654000000.0,4587801400.0
2026-09-23,KOSPI,1d,down,15,092790,넥스틸,2026-09-23,14250.0,13400.0,-5.964912280701751,0.8978456549029623,-6.862757935604713,348426800000.0,6808181800.0
2026-09-23,KOSPI,1d,down,16,267270,HD건설기계,2026-09-23,137500.0,129700.0,-5.672727272727274,0.8978456549029623,-6.570572927630236,6160410964200.0,54984042850.0
2026-09-23,KOSPI,1d,down,17,480370,씨케이솔루션,2026-09-23,1876.0,1770.0,-5.65031982942431,0.8978456549029623,-6.5481654843272725,57492092160.0,416221144.0
2026-09-23,KOSPI,1d,down,18,002710,TCC스틸,2026-09-23,11860.0,11190.0,-5.649241146711637,0.8978456549029623,-6.547086801614599,293331269430.0,1193686495.0
2026-09-23,KOSPI,1d,down,19,002820,SUN&L,2026-09-23,1423.0,1343.0,-5.621925509487003,0.8978456549029623,-6.519771164389965,16200882972.0,348884837.0
2026-09-23,KOSPI,1d,down,20,052690,한전기술,2026-09-23,138100.0,130400.0,-5.575669804489502,0.8978456549029623,-6.473515459392464,4983888000000.0,64058490650.0
2026-09-23,KOSPI,1w,up,1,002360,SH에너지화학,2026-09-16,1515.0,2610.0,72.27722772277228,6.845362940340349,65.43186478243193,29005903530.0,4908861922.0
2026-09-23,KOSPI,1w,up,2,000500,가온전선,2026-09-16,240000.0,318500.0,32.70833333333334,6.845362940340349,25.86297039299299,9484167829500.0,893570573750.0
2026-09-23,KOSPI,1w,up,3,024900,디와이덕양,2026-09-16,1679.0,2220.0,32.22156045265039,6.845362940340349,25.376197512310036,72294255600.0,8451001724.0
2026-09-23,KOSPI,1w,up,4,007810,코리아써키트,2026-09-16,49500.0,65100.0,31.51515151515152,6.845362940340349,24.66978857481117,1561268562000.0,285122691900.0
2026-09-23,KOSPI,1w,up,5,229640,LS에코에너지,2026-09-16,49850.0,64000.0,28.38515546639919,6.845362940340349,21.53979252605884,1959992256000.0,200372806800.0
2026-09-23,KOSPI,1w,up,6,195870,해성디에스,2026-09-16,48200.0,61200.0,26.970954356846466,6.845362940340349,20.12559141650612,1040400000000.0,99443549200.0
2026-09-23,KOSPI,1w,up,7,281820,케이씨텍,2026-09-16,68900.0,86800.0,25.979680696661834,6.845362940340349,19.134317756321487,1718523774800.0,98457444250.0
2026-09-23,KOSPI,1w,up,8,077500,유니퀘스트,2026-09-16,7330.0,9190.0,25.37517053206002,6.845362940340349,18.529807591719674,198504937380.0,22512379955.0
2026-09-23,KOSPI,1w,up,9,192650,드림텍,2026-09-16,6790.0,8450.0,24.447717231222388,6.845362940340349,17.60235429088204,556743705050.0,111197513625.0
2026-09-23,KOSPI,1w,up,10,003160,디아이,2026-09-16,29700.0,36750.0,23.737373737373744,6.845362940340349,16.892010797033393,1040025000000.0,153340667675.0
2026-09-23,KOSPI,1w,up,11,020000,한섬,2026-09-16,15970.0,19740.0,23.60676268002504,6.845362940340349,16.76139973968469,423955861560.0,30938819935.0
2026-09-23,KOSPI,1w,up,12,353200,대덕전자,2026-09-16,96700.0,119400.0,23.474663908996906,6.845362940340349,16.62930096865656,5900380845000.0,750490503050.0
2026-09-23,KOSPI,1w,up,13,103590,일진전기,2026-09-16,68400.0,81700.0,19.444444444444443,6.845362940340349,12.599081504104094,3895896363000.0,265859833250.0
2026-09-23,KOSPI,1w,up,14,044450,KSS해운,2026-09-16,9960.0,11860.0,19.076305220883526,6.845362940340349,12.230942280543177,267769446500.0,20128348700.0
2026-09-23,KOSPI,1w,up,15,402340,SK스퀘어,2026-09-16,1000000.0,1190000.0,18.999999999999993,6.845362940340349,12.154637059659644,156989557620000.0,3694749847613.0
2026-09-23,KOSPI,1w,up,16,051630,진양화학,2026-09-16,1367.0,1625.0,18.873445501097287,6.845362940340349,12.028082560756937,34450000000.0,16311811069.0
2026-09-23,KOSPI,1w,up,17,000150,두산,2026-09-16,1289000.0,1512000.0,17.300232738557032,6.845362940340349,10.454869798216682,24485078520000.0,980655610564.0
2026-09-23,KOSPI,1w,up,18,014680,한솔케미칼,2026-09-16,203000.0,236500.0,16.50246305418719,6.845362940340349,9.65710011384684,2552789514000.0,87456953500.0
2026-09-23,KOSPI,1w,up,19,014990,인디에프,2026-09-16,3700.0,4310.0,16.486486486486495,6.845362940340349,9.641123546146146,64747401690.0,9711072214.0
2026-09-23,KOSPI,1w,up,20,007610,선도전기,2026-09-16,3800.0,4415.0,16.18421052631578,6.845362940340349,9.338847585975431,79470000000.0,64610107116.0
2026-09-23,KOSPI,1w,down,1,001770,SHD,2026-09-16,9800.0,4275.0,-56.377551020408156,6.845362940340349,-63.22291396074851,5193603450.0,10363494983.0
2026-09-23,KOSPI,1w,down,2,006490,프리티,2026-09-16,2250.0,1355.0,-39.77777777777778,6.845362940340349,-46.62314071811813,24046281215.0,3117367615.0
2026-09-23,KOSPI,1w,down,3,002070,비비안,2026-09-16,5430.0,3785.0,-30.294659300184158,6.845362940340349,-37.14002224052451,18174813000.0,3970629275.0
2026-09-23,KOSPI,1w,down,4,027740,마니커,2026-09-16,1519.0,1184.0,-22.053982883475975,6.845362940340349,-28.899345823816326,37598646976.0,939669254.0
2026-09-23,KOSPI,1w,down,5,465770,STX그린로지스,2026-09-16,3155.0,2550.0,-19.17591125198098,6.845362940340349,-26.02127419232133,18406869000.0,4578742912.0
